lat,long,restriction_score,neighbourhood group,host_type,id
40.70159,-73.94346,2,Brooklyn,Individual,2132999
40.7642,-73.98677,1,Manhattan,Individual,2135208
40.68863,-73.94294,1,Brooklyn,Individual,2136313
40.78775,-73.98152,1,Manhattan,Professional,2139074
40.72615,-73.98781,1,Manhattan,Individual,2141283
40.73194,-73.98939,2,Manhattan,Individual,2142940
40.68618,-73.96603,1,Brooklyn,Professional,2144597
40.70163,-73.98208,1,Brooklyn,Individual,2146254
40.70627,-73.92223,2,Brooklyn,Individual,2150120
40.81071,-73.94493,1,Manhattan,Professional,2151225
40.67607,-73.95408,2,Brooklyn,Individual,2154538
40.6745,-73.99582,3,Brooklyn,Individual,2158957
40.79531,-73.9333,1,Manhattan,Individual,2160614
40.70424,-73.98597,2,Brooklyn,Professional,2162823
40.85235,-73.78873,3,Bronx,Individual,2164480
40.71765,-73.93999,2,Brooklyn,Individual,2165032
40.71687,-73.99046,1,Manhattan,Individual,2165584
40.72726,-73.97573,1,Manhattan,Individual,2168898
40.80667,-73.95562,1,Manhattan,Individual,2170555
40.79368,-73.96487,1,Manhattan,Individual,2171107
40.72792,-73.98507,1,Manhattan,Professional,2174974
40.72658,-73.98907,1,Manhattan,Individual,2179392
40.70162,-73.99465,1,Brooklyn,Individual,2183258
40.80684,-73.94844,2,Manhattan,Individual,2186572
40.75136,-73.97076,1,Manhattan,Professional,2187124
40.72131,-73.99487,6,Manhattan,Individual,2188781
40.73506,-73.99728,1,Manhattan,Individual,2193752
40.76896,-73.95898,1,Manhattan,Individual,2194304
40.76777,-73.91109,1,Queens,Professional,2205350
40.66974,-73.958,2,Brooklyn,Individual,2209768
40.77421,-73.9528,2,Manhattan,Individual,2213082
40.72538,-73.98351,1,Manhattan,Individual,2214739
40.75879,-73.9638,1,Manhattan,Individual,2224681
40.72008,-74.0043,1,Manhattan,Professional,2225233
40.6824,-73.93597,1,Brooklyn,Professional,2225785
40.69235,-73.93836,2,Brooklyn,Professional,2227442
40.8035,-73.94764,1,Manhattan,Individual,2229099
40.71797,-73.95508,2,Brooklyn,Professional,2230756
40.77117,-73.90427,1,Queens,Professional,2231308
40.81241,-73.94371,3,Manhattan,Professional,2232413
40.70851,-73.949,2,Brooklyn,Individual,2235727
40.64851,-73.94667,2,Brooklyn,Professional,2236279
40.67881,-73.99379,1,Brooklyn,Professional,2236831
40.7744,-73.95578,2,Manhattan,Individual,2240145
40.67418,-73.94661,2,Brooklyn,Individual,2240697
40.67046,-73.94835,1,Brooklyn,Individual,2242354
40.75783,-73.96383,1,Manhattan,Individual,2244563
40.74573,-73.99712,2,Manhattan,Individual,2247325
40.74361,-73.91662,1,Queens,Professional,2250639
40.6536,-73.94883,2,Brooklyn,Professional,2257819
40.83535,-73.94334,2,Manhattan,Professional,2258371
40.66326,-73.98805,1,Brooklyn,Professional,2259475
40.69034,-73.95321,2,Brooklyn,Professional,2260580
40.81102,-73.94562,1,Manhattan,Individual,2261132
40.73026,-73.95596,2,Brooklyn,Individual,2261685
40.63612,-73.946,2,Brooklyn,Professional,2263342
40.69305,-73.90398,2,Brooklyn,Individual,2263894
40.83695,-73.94124,2,Manhattan,Individual,2265551
40.74268,-73.97853,1,Manhattan,Individual,2267760
40.7457,-73.99775,2,Manhattan,Individual,2268865
40.73708,-73.98455,1,Manhattan,Individual,2269417
40.68545,-73.97572,2,Brooklyn,Professional,2275492
40.71928,-73.98993,2,Manhattan,Individual,2283224
40.6831,-73.94434,1,Brooklyn,Individual,2287090
40.68034,-73.97321,1,Brooklyn,Individual,2290957
40.74658,-73.98847,3,Manhattan,Individual,2299241
40.79208,-73.96482,2,Manhattan,Professional,2302555
40.77755,-73.90599,2,Queens,Individual,2303659
40.80449,-73.95687,1,Manhattan,Individual,2309182
40.77068,-73.95867,2,Manhattan,Individual,2309735
40.71813,-73.95981,1,Brooklyn,Individual,2313049
40.7302,-74.00165,1,Manhattan,Individual,2320228
40.74984,-73.91834,2,Queens,Individual,2329618
40.77938,-73.98721,1,Manhattan,Individual,2330722
40.79631,-73.96152,1,Manhattan,Individual,2331274
40.70823,-73.89925,1,Queens,Professional,2332931
40.57519,-73.95468,2,Brooklyn,Individual,2335693
40.69258,-73.96649,1,Brooklyn,Individual,2339007
40.72499,-73.98127,2,Manhattan,Individual,2342320
40.77147,-73.9166,1,Queens,Professional,2343977
40.75099,-73.96994,2,Manhattan,Individual,2344530
40.78806,-73.97969,2,Manhattan,Individual,2345634
40.71317,-73.94851,1,Brooklyn,Professional,2348396
40.71024,-73.9517,1,Brooklyn,Professional,2348948
40.70382,-73.73955,2,Queens,Professional,2352262
40.77546,-73.91571,1,Queens,Individual,2353919
40.78104,-73.94916,1,Manhattan,Individual,2359442
40.67321,-73.96574,1,Brooklyn,Individual,2365517
40.77244,-73.95206,1,Manhattan,Individual,2368279
40.74119,-73.99168,1,Manhattan,Individual,2371040
40.66134,-73.98844,2,Brooklyn,Individual,2371592
40.68843,-73.96239,1,Brooklyn,Individual,2376563
40.68919,-73.95399,4,Brooklyn,Professional,2377115
40.6824,-73.95039,1,Brooklyn,Professional,2379325
40.70735,-74.00971,1,Manhattan,Individual,2384295
40.70794,-73.96077,1,Brooklyn,Professional,2384848
40.70706,-73.95071,2,Brooklyn,Individual,2398103
40.72805,-73.99871,1,Manhattan,Individual,2400864
40.68799,-73.91677,3,Brooklyn,Professional,2404178
40.68371,-73.96461,2,Brooklyn,Professional,2404730
40.68325,-73.94975,1,Brooklyn,Professional,2407492
40.72188,-73.9816,1,Manhattan,Individual,2410253
40.71058,-73.96243,1,Brooklyn,Professional,2414119
40.71571,-73.95813,1,Brooklyn,Professional,2417986
40.71276,-73.95022,2,Brooklyn,Individual,2418538
40.70392,-73.93635,1,Brooklyn,Individual,2419090
40.76417,-73.97704,1,Manhattan,Individual,2419642
40.76934,-73.9863,1,Manhattan,Professional,2426822
40.88166,-73.91103,1,Bronx,Individual,2430688
40.80887,-73.94756,2,Manhattan,Individual,2434002
40.68208,-73.93115,2,Brooklyn,Individual,2435659
40.72685,-73.97874,2,Manhattan,Individual,2437868
40.75639,-73.96558,1,Manhattan,Professional,2441182
40.67738,-73.96509,2,Brooklyn,Professional,2441734
40.72411,-73.99865,1,Manhattan,Individual,2446705
40.7041,-73.92418,1,Brooklyn,Individual,2449467
40.72383,-73.9829,4,Manhattan,Professional,2450571
40.79801,-73.97045,1,Manhattan,Individual,2451124
40.69731,-73.92417,1,Brooklyn,Individual,2455542
40.76893,-73.95967,1,Manhattan,Individual,2460513
40.72991,-73.95208,1,Brooklyn,Professional,2461617
40.67611,-74.01635,2,Brooklyn,Individual,2463826
40.73078,-74.00282,1,Manhattan,Professional,2471559
40.65671,-73.9622,2,Brooklyn,Individual,2474872
40.6937,-73.93104,1,Brooklyn,Individual,2476529
40.76781,-73.92684,2,Queens,Individual,2478186
40.66453,-73.97912,1,Brooklyn,Individual,2479843
40.68238,-73.93795,4,Brooklyn,Individual,2486471
40.70823,-73.94405,1,Brooklyn,Individual,2490889
40.73193,-73.74481,2,Queens,Individual,2493651
40.67265,-73.9247,5,Brooklyn,Individual,2496412
40.64187,-73.9586,2,Brooklyn,Professional,2498621
40.76582,-73.99468,1,Manhattan,Individual,2500278
40.76199,-73.98627,1,Manhattan,Professional,2502487
40.69077,-73.95745,1,Brooklyn,Individual,2506906
40.76035,-73.98026,3,Manhattan,Individual,2508563
40.69054,-73.77306,1,Queens,Professional,2509115
40.71608,-73.98962,6,Manhattan,Individual,2510772
40.7703,-73.93306,4,Queens,Individual,2512429
40.75029,-73.99556,1,Manhattan,Professional,2514638
40.80427,-73.95404,2,Manhattan,Professional,2519056
40.7204,-73.99042,2,Manhattan,Individual,2519609
40.72267,-73.94362,2,Brooklyn,Professional,2520161
40.71471,-73.94045,1,Brooklyn,Individual,2524579
40.77006,-73.95441,2,Manhattan,Individual,2527893
40.68084,-73.92804,1,Brooklyn,Professional,2535625
40.62666,-73.96094,1,Brooklyn,Professional,2536178
40.68329,-73.95111,1,Brooklyn,Individual,2536730
40.85652,-73.92975,1,Manhattan,Individual,2540044
40.71908,-73.99976,2,Manhattan,Individual,2542805
40.72317,-73.9929,1,Manhattan,Individual,2549433
40.75676,-73.93463,2,Queens,Individual,2549985
40.78981,-73.97518,2,Manhattan,Professional,2552194
40.64361,-73.96821,1,Brooklyn,Professional,2554956
40.74409,-73.89864,1,Queens,Individual,2556061
40.76142,-73.96086,1,Manhattan,Professional,2567107
40.83399,-73.94474,1,Manhattan,Individual,2568763
40.69015,-73.77472,1,Queens,Professional,2572077
40.70939,-74.00121,1,Manhattan,Individual,2572630
40.72079,-73.95641,1,Brooklyn,Individual,2574286
40.67477,-73.97404,1,Brooklyn,Individual,2577048
40.81606,-73.94363,1,Manhattan,Individual,2579257
40.82184,-73.95031,2,Manhattan,Professional,2580362
40.70863,-73.95543,2,Brooklyn,Individual,2580914
40.64308,-73.9077,1,Brooklyn,Individual,2583676
40.71915,-73.99309,1,Manhattan,Individual,2585332
40.7086,-73.94715,1,Brooklyn,Individual,2585885
40.81307,-73.93854,2,Manhattan,Individual,2586437
40.7338,-74.00328,1,Manhattan,Individual,2588094
40.68656,-73.95348,1,Brooklyn,Professional,2591408
40.70773,-73.94144,1,Brooklyn,Individual,2594169
40.8117,-73.9555,1,Manhattan,Individual,2594722
40.76364,-73.99465,2,Manhattan,Professional,2599140
40.64233,-73.95655,1,Brooklyn,Professional,2599692
40.72866,-74.00095,2,Manhattan,Individual,2603006
40.6526,-73.94999,2,Brooklyn,Individual,2604663
40.61135,-74.06356,1,Staten Island,Individual,2606872
40.76671,-73.98666,1,Manhattan,Professional,2610738
40.71346,-73.93883,1,Brooklyn,Individual,2611291
40.69143,-73.93933,2,Brooklyn,Individual,2612395
40.81326,-73.96181,2,Manhattan,Individual,2614604
40.68208,-73.9104,1,Brooklyn,Professional,2617918
40.72509,-73.89687,1,Queens,Professional,2618470
40.66759,-73.88584,1,Brooklyn,Professional,2619575
40.88296,-73.86264,1,Bronx,Individual,2620127
40.72668,-73.95555,1,Brooklyn,Professional,2621232
40.74722,-73.97734,2,Manhattan,Individual,2621784
40.7977,-73.93754,1,Manhattan,Individual,2622889
40.76796,-73.98601,2,Manhattan,Individual,2627307
40.7189,-73.99177,1,Manhattan,Individual,2630069
40.73487,-73.95789,7,Brooklyn,Professional,2632278
40.71906,-73.9845,1,Manhattan,Individual,2635039
40.72182,-73.99625,2,Manhattan,Individual,2636144
40.63304,-73.95625,1,Brooklyn,Individual,2636696
40.70758,-74.00799,1,Manhattan,Professional,2638353
40.71316,-73.95648,1,Brooklyn,Individual,2639458
40.67394,-73.924,2,Brooklyn,Individual,2643324
40.79086,-73.96683,1,Manhattan,Professional,2643876
40.77084,-73.95811,1,Manhattan,Professional,2644429
40.72076,-73.95614,1,Brooklyn,Individual,2646638
40.82138,-73.87603,4,Bronx,Individual,2649399
40.72105,-73.98519,1,Manhattan,Individual,2649952
40.79858,-73.93585,2,Manhattan,Individual,2651056
40.74609,-73.91406,1,Queens,Individual,2651608
40.80012,-73.94087,2,Manhattan,Individual,2657684
40.69194,-73.95952,7,Brooklyn,Individual,2659893
40.66946,-73.95008,1,Brooklyn,Professional,2660445
40.79692,-73.94434,1,Manhattan,Professional,2662102
40.69366,-73.92281,1,Brooklyn,Professional,2664311
40.72714,-73.98397,1,Manhattan,Individual,2664864
40.74563,-73.99325,1,Manhattan,Individual,2665416
40.76421,-73.99115,1,Manhattan,Professional,2668730
40.71697,-73.83396,4,Queens,Professional,2672044
40.67528,-73.95741,1,Brooklyn,Individual,2672596
40.80395,-73.95519,2,Manhattan,Individual,2675357
40.69009,-73.95314,2,Brooklyn,Individual,2675910
40.70818,-73.92202,1,Brooklyn,Professional,2677014
40.71481,-74.00934,2,Manhattan,Individual,2677567
40.77631,-73.97953,2,Manhattan,Individual,2682537
40.70683,-73.95375,2,Brooklyn,Individual,2683642
40.67204,-73.95147,1,Brooklyn,Individual,2684746
40.68585,-73.97016,2,Brooklyn,Individual,2691926
40.70498,-73.92868,2,Brooklyn,Individual,2692479
40.71261,-73.94154,1,Brooklyn,Individual,2697449
40.69493,-73.94161,1,Brooklyn,Individual,2703525
40.7221,-73.98356,1,Manhattan,Professional,2705182
40.68385,-73.92349,2,Brooklyn,Individual,2706838
40.82557,-73.95514,2,Manhattan,Professional,2707391
40.72982,-73.98532,1,Manhattan,Professional,2709600
40.73865,-73.9962,2,Manhattan,Individual,2711809
40.75,-73.99721,1,Manhattan,Professional,2712361
40.69168,-73.932,2,Brooklyn,Individual,2712914
40.73196,-73.97932,2,Manhattan,Individual,2714571
40.73544,-73.97465,2,Manhattan,Individual,2715675
40.6784,-73.89362,2,Brooklyn,Individual,2716780
40.68674,-73.95392,2,Brooklyn,Professional,2717332
40.7525,-73.96492,1,Manhattan,Professional,2718437
40.68897,-73.98765,2,Brooklyn,Individual,2718989
40.67522,-73.99978,2,Brooklyn,Individual,2723407
40.82597,-73.95102,1,Manhattan,Individual,2726721
40.67143,-73.94929,1,Brooklyn,Individual,2728378
40.72335,-73.98549,5,Manhattan,Individual,2728930
40.84278,-73.93725,1,Manhattan,Individual,2730587
40.72898,-73.98051,1,Manhattan,Individual,2731140
40.77585,-73.95566,1,Manhattan,Individual,2733349
40.71338,-73.96833,2,Brooklyn,Professional,2733901
40.80491,-73.94752,5,Manhattan,Individual,2734453
40.68185,-73.95336,1,Brooklyn,Professional,2737215
40.75283,-73.92915,1,Queens,Professional,2737767
40.74599,-73.99775,1,Manhattan,Individual,2738320
40.71845,-73.99326,3,Manhattan,Individual,2739976
40.68413,-73.92693,1,Brooklyn,Individual,2744395
40.73311,-74.00761,2,Manhattan,Individual,2746604
40.70343,-73.91343,2,Brooklyn,Individual,2747709
40.68166,-73.94325,1,Brooklyn,Individual,2752679
40.68442,-73.95639,1,Brooklyn,Individual,2754336
40.76981,-73.95812,1,Manhattan,Individual,2756545
40.68323,-73.98643,1,Brooklyn,Individual,2759307
40.74676,-74.00234,1,Manhattan,Individual,2762621
40.76019,-73.99586,1,Manhattan,Individual,2764278
40.7706,-73.98919,1,Manhattan,Individual,2767039
40.68516,-73.97461,1,Brooklyn,Individual,2770353
40.76425,-73.90489,2,Queens,Professional,2773114
40.69309,-73.95921,1,Brooklyn,Individual,2773667
40.67689,-73.95878,1,Brooklyn,Individual,2778085
40.77453,-73.92833,1,Queens,Individual,2779190
40.71715,-73.95527,1,Brooklyn,Individual,2780294
40.71758,-73.9543,3,Brooklyn,Individual,2781951
40.69135,-73.95859,1,Brooklyn,Individual,2785265
40.68492,-73.96669,1,Brooklyn,Professional,2785817
40.67982,-73.98005,2,Brooklyn,Individual,2787474
40.72373,-73.99118,1,Manhattan,Individual,2788579
40.71674,-73.95262,1,Brooklyn,Individual,2789683
40.6912,-73.96686,1,Brooklyn,Individual,2790236
40.69117,-73.97047,1,Brooklyn,Individual,2792997
40.80688,-73.94932,3,Manhattan,Professional,2793550
40.80874,-73.94756,3,Manhattan,Professional,2795206
40.72815,-73.98059,1,Manhattan,Individual,2796311
40.68437,-73.98654,1,Brooklyn,Individual,2797968
40.67769,-73.92303,1,Brooklyn,Professional,2800177
40.80419,-73.95582,4,Manhattan,Individual,2803491
40.72575,-73.95231,3,Brooklyn,Individual,2805148
40.70604,-73.94457,1,Brooklyn,Professional,2805700
40.7281,-73.98671,2,Manhattan,Individual,2810671
40.72811,-73.98663,1,Manhattan,Individual,2818403
40.76876,-73.95979,1,Manhattan,Individual,2819508
40.6713,-73.94329,1,Brooklyn,Individual,2823374
40.72796,-73.99761,2,Manhattan,Individual,2826135
40.72823,-73.98933,1,Manhattan,Individual,2827792
40.72679,-73.98598,1,Manhattan,Individual,2828344
40.76838,-73.95481,1,Manhattan,Individual,2830554
40.77906,-73.91265,2,Queens,Individual,2833315
40.69937,-73.91463,2,Brooklyn,Individual,2833867
40.79859,-73.96078,2,Manhattan,Individual,2835524
40.77556,-73.9483,2,Manhattan,Individual,2837181
40.67148,-73.95698,1,Brooklyn,Individual,2838286
40.81402,-73.94358,1,Manhattan,Individual,2841600
40.69025,-73.96704,1,Brooklyn,Individual,2846570
40.71044,-73.93987,3,Brooklyn,Professional,2849884
40.63524,-73.96602,2,Brooklyn,Individual,2852093
40.71861,-73.94362,2,Brooklyn,Individual,2852646
40.80446,-73.96366,1,Manhattan,Individual,2854303
40.69594,-73.96715,1,Brooklyn,Individual,2861482
40.7577,-73.91981,2,Queens,Individual,2867558
40.7282,-73.9834,1,Manhattan,Individual,2869215
40.75832,-73.92874,1,Queens,Professional,2871976
40.82486,-73.93993,1,Manhattan,Individual,2872528
40.81639,-73.94085,1,Manhattan,Individual,2873081
40.70039,-73.75233,1,Queens,Professional,2873633
40.81858,-73.9559,1,Manhattan,Individual,2875290
40.72635,-73.97595,2,Manhattan,Individual,2876395
40.73858,-74.00875,2,Manhattan,Individual,2878604
40.71892,-73.98383,1,Manhattan,Individual,2884127
40.72148,-73.98823,1,Manhattan,Professional,2885231
40.74817,-73.91886,2,Queens,Individual,2887441
40.7552,-73.9724,2,Manhattan,Individual,2888545
40.65398,-73.96139,1,Brooklyn,Individual,2889650
40.6856,-73.97418,2,Brooklyn,Individual,2892964
40.80121,-73.95063,2,Manhattan,Professional,2894620
40.79053,-73.96956,1,Manhattan,Individual,2895725
40.80797,-73.93686,3,Manhattan,Individual,2897934
40.73246,-74.00854,2,Manhattan,Individual,2899039
40.77127,-73.95033,1,Manhattan,Individual,2904562
40.74221,-73.98121,2,Manhattan,Professional,2905114
40.66551,-73.98805,1,Brooklyn,Individual,2906771
40.67828,-73.92965,1,Brooklyn,Professional,2907323
40.70731,-73.94344,2,Brooklyn,Individual,2910637
40.75053,-73.97747,2,Manhattan,Individual,2911189
40.7018,-73.91823,2,Brooklyn,Individual,2917265
40.68171,-73.92085,2,Brooklyn,Individual,2917817
40.73303,-73.95153,2,Brooklyn,Individual,2918369
40.66646,-73.93605,4,Brooklyn,Individual,2920579
40.81286,-73.94385,1,Manhattan,Individual,2921131
40.70674,-73.94365,2,Brooklyn,Individual,2922235
40.71651,-73.99053,2,Manhattan,Individual,2926654
40.72864,-73.98216,2,Manhattan,Individual,2927206
40.66983,-73.9904,1,Brooklyn,Individual,2929968
40.64717,-73.96189,2,Brooklyn,Professional,2930520
40.72477,-73.99323,2,Manhattan,Individual,2937700
40.72287,-73.98462,2,Manhattan,Individual,2938804
40.76352,-73.95548,2,Manhattan,Individual,2939357
40.69067,-73.92207,1,Brooklyn,Professional,2940461
40.72045,-73.99598,2,Manhattan,Individual,2941566
40.70981,-73.95189,2,Brooklyn,Individual,2943775
40.69472,-73.92874,2,Brooklyn,Professional,2949298
40.79994,-73.97094,1,Manhattan,Individual,2950955
40.70765,-73.94821,1,Brooklyn,Professional,2951507
40.69193,-73.9274,1,Brooklyn,Professional,2952612
40.72675,-73.90522,2,Queens,Individual,2955926
40.71872,-73.95496,2,Brooklyn,Individual,2956478
40.71558,-73.94355,2,Brooklyn,Individual,2971390
40.76613,-73.98721,2,Manhattan,Professional,2974152
40.74487,-73.97452,1,Manhattan,Individual,2980227
40.69346,-73.90765,2,Brooklyn,Individual,2986302
40.6966,-73.93072,2,Brooklyn,Professional,2987959
40.72767,-73.98825,1,Manhattan,Individual,2988511
40.73545,-73.98238,2,Manhattan,Individual,2989064
40.7836,-73.95093,1,Manhattan,Individual,2990168
40.79752,-73.96298,1,Manhattan,Individual,2990721
40.68922,-73.94626,1,Brooklyn,Individual,2991273
40.73107,-73.95712,2,Brooklyn,Individual,2991825
40.76337,-73.98576,1,Manhattan,Individual,2995139
40.68497,-73.9902,2,Brooklyn,Individual,2996796
40.68926,-73.91595,1,Brooklyn,Individual,2997901
40.69112,-73.95203,1,Brooklyn,Individual,2999005
40.6591,-73.96116,1,Brooklyn,Individual,3001767
40.68214,-73.96474,1,Brooklyn,Individual,3003424
40.70218,-73.91005,1,Queens,Individual,3004528
40.71354,-73.96183,1,Brooklyn,Professional,3005633
40.71364,-73.96427,1,Brooklyn,Individual,3006185
40.71328,-73.95154,1,Brooklyn,Individual,3006737
40.72456,-73.98004,1,Manhattan,Individual,3007842
40.76,-73.99009,1,Manhattan,Individual,3009499
40.78731,-73.97805,1,Manhattan,Individual,3018336
40.84058,-73.93885,2,Manhattan,Individual,3019440
40.84531,-73.93583,4,Manhattan,Individual,3021097
40.72053,-73.98901,1,Manhattan,Individual,3026620
40.74361,-73.97677,1,Manhattan,Individual,3027725
40.7834,-73.97904,1,Manhattan,Individual,3034905
40.74502,-74.00429,3,Manhattan,Individual,3040428
